,Country,Language,Year,Value
17871,New Zealand,Gujarati,2001,147.0
17875,New Zealand,Hindi,2001,195.0
17876,New Zealand,Hungarian,2001,69.0
17883,New Zealand,Javanese,2001,3.0
17884,New Zealand,Kannada,2001,3.0
17886,New Zealand,Khmer,2001,24.0
17894,New Zealand,Malayalam,2001,9.0
17897,New Zealand,Marathi,2001,6.0
17899,New Zealand,Nepali,2001,27.0
17902,New Zealand,Oriya,2001,0.0
17904,New Zealand,Polish,2001,90.0
17907,New Zealand,Punjabi,2001,270.0
17908,New Zealand,Romanian,2001,18.0
17909,New Zealand,Russian,2001,195.0
17918,New Zealand,Spanish,2001,1422.0
17922,New Zealand,Tamil,2001,24.0
17923,New Zealand,Telugu,2001,3.0
17924,New Zealand,Thai,2001,189.0
17928,New Zealand,Ukrainian,2001,12.0
17929,New Zealand,Urdu,2001,45.0
18004,New Zealand,Amharigna,2001,3.0
18005,New Zealand,Arabic,2001,45.0
18012,New Zealand,Bengali,2001,3.0
18021,New Zealand,Czech,2001,27.0
18024,New Zealand,English,2001,254040.0
18028,New Zealand,French,2001,2277.0
18031,New Zealand,German,2001,2334.0
18033,New Zealand,Gujarati,2001,72.0
18037,New Zealand,Hindi,2001,99.0
18038,New Zealand,Hungarian,2001,36.0
18045,New Zealand,Javanese,2001,3.0
18046,New Zealand,Kannada,2001,3.0
18048,New Zealand,Khmer,2001,12.0
18056,New Zealand,Malayalam,2001,3.0
18059,New Zealand,Marathi,2001,3.0
18061,New Zealand,Nepali,2001,21.0
18064,New Zealand,Oriya,2001,0.0
18066,New Zealand,Polish,2001,42.0
18069,New Zealand,Punjabi,2001,138.0
18070,New Zealand,Romanian,2001,9.0
18071,New Zealand,Russian,2001,90.0
18080,New Zealand,Spanish,2001,675.0
18084,New Zealand,Tamil,2001,12.0
18085,New Zealand,Telugu,2001,3.0
18086,New Zealand,Thai,2001,81.0
18090,New Zealand,Ukrainian,2001,6.0
18091,New Zealand,Urdu,2001,33.0
18167,New Zealand,Amharigna,2001,0.0
18168,New Zealand,Arabic,2001,27.0
18175,New Zealand,Bengali,2001,6.0
18184,New Zealand,Czech,2001,30.0
18187,New Zealand,English,2001,238779.0
18191,New Zealand,French,2001,3348.0
18194,New Zealand,German,2001,2622.0
18196,New Zealand,Gujarati,2001,78.0
18200,New Zealand,Hindi,2001,96.0
18201,New Zealand,Hungarian,2001,33.0
18208,New Zealand,Javanese,2001,0.0
18209,New Zealand,Kannada,2001,0.0
18211,New Zealand,Khmer,2001,9.0
18219,New Zealand,Malayalam,2001,6.0
18222,New Zealand,Marathi,2001,3.0
18224,New Zealand,Nepali,2001,6.0
18227,New Zealand,Oriya,2001,0.0
18229,New Zealand,Polish,2001,45.0
18232,New Zealand,Punjabi,2001,132.0
18233,New Zealand,Romanian,2001,6.0
18234,New Zealand,Russian,2001,105.0
18243,New Zealand,Spanish,2001,747.0
18247,New Zealand,Tamil,2001,12.0
18248,New Zealand,Telugu,2001,3.0
18249,New Zealand,Thai,2001,108.0
18253,New Zealand,Ukrainian,2001,6.0
18254,New Zealand,Urdu,2001,12.0
18329,New Zealand,Arabic,1996,4134.0
18333,New Zealand,Bengali,1996,1353.0
18336,New Zealand,English,1996,3290454.0
18338,New Zealand,French,1996,45216.0
18356,New Zealand,Punjabi,1996,2940.0
18361,New Zealand,Spanish,1996,10692.0
18364,New Zealand,Tamil,1996,2370.0
18365,New Zealand,Telugu,1996,555.0
18366,New Zealand,Thai,1996,3144.0
18369,New Zealand,Urdu,1996,1500.0
18409,New Zealand,Arabic,1996,2397.0
18413,New Zealand,Bengali,1996,747.0
18416,New Zealand,English,1996,1610265.0
18418,New Zealand,French,1996,18840.0
18436,New Zealand,Punjabi,1996,1662.0
18441,New Zealand,Spanish,1996,4893.0
18444,New Zealand,Tamil,1996,1200.0
18445,New Zealand,Telugu,1996,303.0
18446,New Zealand,Thai,1996,1431.0
18449,New Zealand,Urdu,1996,894.0
18489,New Zealand,Arabic,1996,1737.0
18493,New Zealand,Bengali,1996,606.0
18496,New Zealand,English,1996,1680189.0
18498,New Zealand,French,1996,26373.0
18516,New Zealand,Punjabi,1996,1281.0
18521,New Zealand,Spanish,1996,5796.0
18524,New Zealand,Tamil,1996,1167.0
18525,New Zealand,Telugu,1996,252.0
18526,New Zealand,Thai,1996,1710.0
18529,New Zealand,Urdu,1996,609.0
18571,Nicaragua,Spanish,2005,4897793.0
18580,Nicaragua,Spanish,2005,2413517.0
18589,Nicaragua,Spanish,2005,2484276.0
18598,Nicaragua,Spanish,2005,2769513.0
18607,Nicaragua,Spanish,2005,1317932.0
18616,Nicaragua,Spanish,2005,1451581.0
18625,Nicaragua,Spanish,2005,2128280.0
18634,Nicaragua,Spanish,2005,1095585.0
18643,Nicaragua,Spanish,2005,1032695.0
18651,Northern Mariana Islands,English,2000,6819.0
18657,Palau,English,2005,2871.0
18667,Palau,English,2000,1675.0
18678,Palau,English,1995,3196.0
18693,Peru,Spanish,2007,21713165.0
18701,Peru,Spanish,2007,10815490.0
18709,Peru,Spanish,2007,10897675.0
18717,Peru,Spanish,2007,17871058.0
18725,Peru,Spanish,2007,8793569.0
18733,Peru,Spanish,2007,9077489.0
18741,Peru,Spanish,2007,3842107.0
18749,Peru,Spanish,2007,2021921.0
18757,Peru,Spanish,2007,1820186.0
18803,Philippines,English,2000,6166.0
18934,Philippines,English,1995,28701.0
19039,Philippines,English,1995,15556.0
19144,Philippines,English,1995,13145.0
19220,Poland,Arabic,2011,2384.0
19224,Poland,Czech,2011,1432.0
19226,Poland,English,2011,80882.0
19227,Poland,French,2011,8889.0
19228,Poland,German,2011,63622.0
19230,Poland,Hungarian,2011,896.0
19236,Poland,Polish,2011,37374595.0
19238,Poland,Russian,2011,21916.0
19242,Poland,Spanish,2011,4644.0
19244,Poland,Ukrainian,2011,26442.0
19250,Poland,Arabic,2011,1346.0
19254,Poland,Czech,2011,766.0
19256,Poland,English,2011,40875.0
19257,Poland,French,2011,3955.0
19258,Poland,German,2011,30302.0
19260,Poland,Hungarian,2011,451.0
19266,Poland,Polish,2011,18086211.0
19268,Poland,Russian,2011,9667.0
19272,Poland,Spanish,2011,2262.0
19274,Poland,Ukrainian,2011,11770.0
19280,Poland,Arabic,2011,1039.0
19284,Poland,Czech,2011,665.0
19286,Poland,English,2011,40008.0
19287,Poland,French,2011,4935.0
19288,Poland,German,2011,33320.0
19290,Poland,Hungarian,2011,446.0
19296,Poland,Polish,2011,19288384.0
19298,Poland,Russian,2011,12249.0
19302,Poland,Spanish,2011,2382.0
19304,Poland,Ukrainian,2011,14672.0
19310,Poland,Arabic,2011,2222.0
19314,Poland,Czech,2011,1086.0
19316,Poland,English,2011,65380.0
19317,Poland,French,2011,7320.0
19318,Poland,German,2011,34545.0
19320,Poland,Hungarian,2011,806.0
19326,Poland,Polish,2011,22662998.0
19328,Poland,Russian,2011,17494.0
19332,Poland,Spanish,2011,4052.0
19334,Poland,Ukrainian,2011,15591.0
19340,Poland,Arabic,2011,1225.0
19344,Poland,Czech,2011,563.0
19346,Poland,English,2011,33469.0
19347,Poland,French,2011,3231.0
19348,Poland,German,2011,16368.0
19350,Poland,Hungarian,2011,404.0
19356,Poland,Polish,2011,10753589.0
19358,Poland,Russian,2011,7719.0
19362,Poland,Spanish,2011,1951.0
19364,Poland,Ukrainian,2011,6626.0
19370,Poland,Arabic,2011,997.0
19374,Poland,Czech,2011,523.0
19376,Poland,English,2011,31911.0
19377,Poland,French,2011,4089.0
19378,Poland,German,2011,18177.0
19380,Poland,Hungarian,2011,402.0
19386,Poland,Polish,2011,11909409.0
19388,Poland,Russian,2011,9774.0
19392,Poland,Spanish,2011,2101.0
19394,Poland,Ukrainian,2011,8965.0
19400,Poland,Arabic,2011,162.0
19404,Poland,Czech,2011,346.0
19406,Poland,English,2011,15502.0
19407,Poland,French,2011,1569.0
19408,Poland,German,2011,29078.0
19410,Poland,Hungarian,2011,90.0
19416,Poland,Polish,2011,14711597.0
19418,Poland,Russian,2011,4422.0
19422,Poland,Spanish,2011,591.0
19424,Poland,Ukrainian,2011,10851.0
19430,Poland,Arabic,2011,121.0
19434,Poland,Czech,2011,203.0
19436,Poland,English,2011,7405.0
19437,Poland,French,2011,723.0
19438,Poland,German,2011,13935.0
19440,Poland,Hungarian,2011,47.0
19446,Poland,Polish,2011,7332622.0
19448,Poland,Russian,2011,1947.0
19452,Poland,Spanish,2011,311.0
19454,Poland,Ukrainian,2011,5144.0
19460,Poland,Arabic,2011,41.0
19464,Poland,Czech,2011,142.0
19466,Poland,English,2011,8097.0
19467,Poland,French,2011,846.0
19468,Poland,German,2011,15143.0
19470,Poland,Hungarian,2011,43.0
19476,Poland,Polish,2011,7378975.0
19478,Poland,Russian,2011,2475.0
19482,Poland,Spanish,2011,280.0
19484,Poland,Ukrainian,2011,5707.0
19490,Poland,Arabic,2002,1835.0
19494,Poland,Czech,2002,1482.0
19496,Poland,English,2002,89874.0
19497,Poland,French,2002,15282.0
19498,Poland,German,2002,204573.0
19500,Poland,Hungarian,2002,908.0
19506,Poland,Polish,2002,37405335.0
19508,Poland,Russian,2002,15299.0
19513,Poland,Spanish,2002,4154.0
19515,Poland,Ukrainian,2002,22698.0
19520,Poland,Arabic,2002,1041.0
19524,Poland,Czech,2002,671.0
19526,Poland,English,2002,40478.0
19527,Poland,French,2002,5632.0
19528,Poland,German,2002,90426.0
19530,Poland,Hungarian,2002,408.0
19536,Poland,Polish,2002,18109741.0
19538,Poland,Russian,2002,6947.0
19543,Poland,Spanish,2002,1922.0
19545,Poland,Ukrainian,2002,10792.0
19550,Poland,Arabic,2002,794.0
19554,Poland,Czech,2002,811.0
19556,Poland,English,2002,49396.0
19557,Poland,French,2002,9650.0
19558,Poland,German,2002,114147.0
19560,Poland,Hungarian,2002,500.0
19566,Poland,Polish,2002,19295594.0
19568,Poland,Russian,2002,8352.0
19573,Poland,Spanish,2002,2232.0
19575,Poland,Ukrainian,2002,11906.0
19581,Puerto Rico,English,2010,158887.0
19583,Puerto Rico,Spanish,2010,3363190.0
19587,Puerto Rico,English,2000,506661.0
19590,Puerto Rico,Spanish,2000,3001286.0
19595,Republic of Moldova,Romanian,2004,558508.0
19596,Republic of Moldova,Russian,2004,380796.0
19597,Republic of Moldova,Ukrainian,2004,186394.0
19604,Republic of Moldova,Romanian,2004,266550.0
19605,Republic of Moldova,Russian,2004,173406.0
19606,Republic of Moldova,Ukrainian,2004,84732.0
19613,Republic of Moldova,Romanian,2004,291958.0
19614,Republic of Moldova,Russian,2004,207390.0
19615,Republic of Moldova,Ukrainian,2004,101662.0
19622,Republic of Moldova,Romanian,2004,302857.0
19623,Republic of Moldova,Russian,2004,321547.0
19624,Republic of Moldova,Ukrainian,2004,65514.0
19631,Republic of Moldova,Romanian,2004,141314.0
19632,Republic of Moldova,Russian,2004,145794.0
19633,Republic of Moldova,Ukrainian,2004,27951.0
19640,Republic of Moldova,Romanian,2004,161543.0
19641,Republic of Moldova,Russian,2004,175753.0
19642,Republic of Moldova,Ukrainian,2004,37563.0
19649,Republic of Moldova,Romanian,2004,255651.0
19650,Republic of Moldova,Russian,2004,59249.0
19651,Republic of Moldova,Ukrainian,2004,120880.0
19658,Republic of Moldova,Romanian,2004,125236.0
19659,Republic of Moldova,Russian,2004,27612.0
19660,Republic of Moldova,Ukrainian,2004,56781.0
19667,Republic of Moldova,Romanian,2004,130414.0
19668,Republic of Moldova,Russian,2004,31638.0
19669,Republic of Moldova,Ukrainian,2004,64099.0
19677,Romania,Czech,2011,2174.0
19678,Romania,German,2011,26557.0
19681,Romania,Hungarian,2011,1259914.0
19684,Romania,Polish,2011,2079.0
19685,Romania,Romanian,2011,17176544.0
19686,Romania,Russian,2011,18946.0
19691,Romania,Ukrainian,2011,48910.0
19699,Romania,Czech,2011,995.0
19700,Romania,German,2011,12296.0
19703,Romania,Hungarian,2011,604506.0
19706,Romania,Polish,2011,967.0
19707,Romania,Romanian,2011,8369329.0
19708,Romania,Russian,2011,8797.0
19713,Romania,Ukrainian,2011,24496.0
19721,Romania,Czech,2011,1179.0
19722,Romania,German,2011,14261.0
19725,Romania,Hungarian,2011,655408.0
19728,Romania,Polish,2011,1112.0
19729,Romania,Romanian,2011,8807215.0
19730,Romania,Russian,2011,10149.0
19735,Romania,Ukrainian,2011,24414.0
19743,Romania,Czech,2011,601.0
19744,Romania,German,2011,19347.0
19747,Romania,Hungarian,2011,642761.0
19750,Romania,Polish,2011,519.0
19751,Romania,Romanian,2011,9135855.0
19752,Romania,Russian,2011,6294.0
19757,Romania,Ukrainian,2011,4317.0
19765,Romania,Czech,2011,239.0
19766,Romania,German,2011,8663.0
19769,Romania,Hungarian,2011,299939.0
19772,Romania,Polish,2011,210.0
19773,Romania,Romanian,2011,4370727.0
19774,Romania,Russian,2011,2592.0
19779,Romania,Ukrainian,2011,1829.0
19787,Romania,Czech,2011,362.0
19788,Romania,German,2011,10684.0
19791,Romania,Hungarian,2011,342822.0
19794,Romania,Polish,2011,309.0
19795,Romania,Romanian,2011,4765128.0
19796,Romania,Russian,2011,3702.0
19801,Romania,Ukrainian,2011,2488.0
19809,Romania,Czech,2011,1573.0
19810,Romania,German,2011,7210.0
19813,Romania,Hungarian,2011,617153.0
19816,Romania,Polish,2011,1560.0
19817,Romania,Romanian,2011,8040689.0
19818,Romania,Russian,2011,12652.0
19823,Romania,Ukrainian,2011,44593.0
19831,Romania,Czech,2011,756.0
19832,Romania,German,2011,3633.0
19835,Romania,Hungarian,2011,304567.0
19838,Romania,Polish,2011,757.0
19839,Romania,Romanian,2011,3998602.0
19840,Romania,Russian,2011,6205.0
19845,Romania,Ukrainian,2011,22667.0
19853,Romania,Czech,2011,817.0
19854,Romania,German,2011,3577.0
19857,Romania,Hungarian,2011,312586.0
19860,Romania,Polish,2011,803.0
19861,Romania,Romanian,2011,4042087.0
19862,Romania,Russian,2011,6447.0
19867,Romania,Ukrainian,2011,21926.0
19875,Romania,Czech,2002,3381.0
19876,Romania,German,2002,44888.0
19879,Romania,Hungarian,2002,1443970.0
19882,Romania,Polish,2002,2690.0
19883,Romania,Romanian,2002,19736517.0
19884,Romania,Russian,2002,29246.0
19889,Romania,Ukrainian,2002,57407.0
19897,Romania,Czech,2002,1576.0
19898,Romania,German,2002,19842.0
19901,Romania,Hungarian,2002,692912.0
19904,Romania,Polish,2002,1253.0
19905,Romania,Romanian,2002,9623842.0
19906,Romania,Russian,2002,13639.0
19911,Romania,Ukrainian,2002,28627.0
19919,Romania,Czech,2002,1805.0
19920,Romania,German,2002,25046.0
19923,Romania,Hungarian,2002,751058.0
19926,Romania,Polish,2002,1437.0
19927,Romania,Romanian,2002,10112675.0
19928,Romania,Russian,2002,15607.0
19933,Romania,Ukrainian,2002,28780.0
19941,Romania,Czech,2002,866.0
19942,Romania,German,2002,32270.0
19945,Romania,Hungarian,2002,754383.0
19948,Romania,Polish,2002,707.0
19949,Romania,Romanian,2002,10460769.0
19950,Romania,Russian,2002,10019.0
19955,Romania,Ukrainian,2002,6462.0
19963,Romania,Czech,2002,364.0
19964,Romania,German,2002,13917.0
19967,Romania,Hungarian,2002,352770.0
19970,Romania,Polish,2002,293.0
19971,Romania,Romanian,2002,5029102.0
19972,Romania,Russian,2002,4420.0
19977,Romania,Ukrainian,2002,2940.0
19985,Romania,Czech,2002,502.0
19986,Romania,German,2002,18353.0
19989,Romania,Hungarian,2002,401613.0
19992,Romania,Polish,2002,414.0
19993,Romania,Romanian,2002,5431667.0
19994,Romania,Russian,2002,5599.0
19999,Romania,Ukrainian,2002,3522.0
20007,Romania,Czech,2002,2515.0
20008,Romania,German,2002,12618.0
20011,Romania,Hungarian,2002,689587.0
20014,Romania,Polish,2002,1983.0
20015,Romania,Romanian,2002,9275748.0
20016,Romania,Russian,2002,19227.0
20021,Romania,Ukrainian,2002,50945.0
20029,Romania,Czech,2002,1212.0
20030,Romania,German,2002,5925.0
20033,Romania,Hungarian,2002,340142.0
20036,Romania,Polish,2002,960.0
20037,Romania,Romanian,2002,4594740.0
20038,Romania,Russian,2002,9219.0
20043,Romania,Ukrainian,2002,25687.0
20051,Romania,Czech,2002,1303.0
20052,Romania,German,2002,6693.0
20055,Romania,Hungarian,2002,349445.0
20058,Romania,Polish,2002,1023.0
20059,Romania,Romanian,2002,4681008.0
20060,Romania,Russian,2002,10008.0
20065,Romania,Ukrainian,2002,25258.0
20074,Russian Federation,Amharigna,2010,311.0
20077,Russian Federation,Arabic,2010,46750.0
20082,Russian Federation,Bengali,2010,393.0
20090,Russian Federation,Czech,2010,13074.0
20095,Russian Federation,English,2010,7574303.0
20101,Russian Federation,French,2010,616394.0
20104,Russian Federation,German,2010,2069949.0
20107,Russian Federation,Hindi,2010,6331.0
20108,Russian Federation,Hungarian,2010,6888.0
20110,Russian Federation,Indonesian,2010,515.0
20153,Russian Federation,Polish,2010,67446.0
20156,Russian Federation,Romanian,2010,21201.0
20158,Russian Federation,Russian,2010,137494893.0
20164,Russian Federation,Spanish,2010,152147.0
20171,Russian Federation,Tamil,2010,388.0
20174,Russian Federation,Thai,2010,588.0
20181,Russian Federation,Ukrainian,2010,1129838.0
20182,Russian Federation,Urdu,2010,522.0
20246,Russian Federation,Amharigna,2010,254.0
20249,Russian Federation,Arabic,2010,29946.0
20254,Russian Federation,Bengali,2010,297.0
20262,Russian Federation,Czech,2010,6221.0
20267,Russian Federation,English,2010,3289329.0
20273,Russian Federation,French,2010,197165.0
20276,Russian Federation,German,2010,801118.0
20279,Russian Federation,Hindi,2010,4043.0
20280,Russian Federation,Hungarian,2010,3918.0
20282,Russian Federation,Indonesian,2010,344.0
20325,Russian Federation,Polish,2010,32855.0
20328,Russian Federation,Romanian,2010,11448.0
20330,Russian Federation,Russian,2010,63539692.0
20336,Russian Federation,Spanish,2010,56516.0
20343,Russian Federation,Tamil,2010,224.0
20346,Russian Federation,Thai,2010,357.0
20353,Russian Federation,Ukrainian,2010,504888.0
20354,Russian Federation,Urdu,2010,381.0
20418,Russian Federation,Amharigna,2010,57.0
20421,Russian Federation,Arabic,2010,16804.0
20426,Russian Federation,Bengali,2010,96.0
20434,Russian Federation,Czech,2010,6853.0
20439,Russian Federation,English,2010,4284974.0
20445,Russian Federation,French,2010,419229.0
20448,Russian Federation,German,2010,1268831.0
20451,Russian Federation,Hindi,2010,2288.0
20452,Russian Federation,Hungarian,2010,2970.0
20454,Russian Federation,Indonesian,2010,171.0
20497,Russian Federation,Polish,2010,34591.0
20500,Russian Federation,Romanian,2010,9753.0
20502,Russian Federation,Russian,2010,73955201.0
20508,Russian Federation,Spanish,2010,95631.0
20515,Russian Federation,Tamil,2010,164.0
20518,Russian Federation,Thai,2010,231.0
20525,Russian Federation,Ukrainian,2010,624950.0
20526,Russian Federation,Urdu,2010,141.0
20590,Russian Federation,Amharigna,2010,298.0
20593,Russian Federation,Arabic,2010,40013.0
20598,Russian Federation,Bengali,2010,381.0
20606,Russian Federation,Czech,2010,12146.0
20611,Russian Federation,English,2010,7186575.0
20617,Russian Federation,French,2010,589494.0
20620,Russian Federation,German,2010,1875206.0
20623,Russian Federation,Hindi,2010,6194.0
20624,Russian Federation,Hungarian,2010,5880.0
20626,Russian Federation,Indonesian,2010,497.0
20669,Russian Federation,Polish,2010,61276.0
20672,Russian Federation,Romanian,2010,18373.0
20674,Russian Federation,Russian,2010,100868702.0
20680,Russian Federation,Spanish,2010,147088.0
20687,Russian Federation,Tamil,2010,385.0
20690,Russian Federation,Thai,2010,567.0
20697,Russian Federation,Ukrainian,2010,946794.0
20698,Russian Federation,Urdu,2010,491.0
20762,Russian Federation,Amharigna,2010,242.0
20765,Russian Federation,Arabic,2010,25252.0
20770,Russian Federation,Bengali,2010,288.0
20778,Russian Federation,Czech,2010,5741.0
20783,Russian Federation,English,2010,3132502.0
20789,Russian Federation,French,2010,189205.0
20792,Russian Federation,German,2010,731768.0
20795,Russian Federation,Hindi,2010,3956.0
20796,Russian Federation,Hungarian,2010,3342.0
20798,Russian Federation,Indonesian,2010,333.0
20841,Russian Federation,Polish,2010,29731.0
20844,Russian Federation,Romanian,2010,9889.0
20846,Russian Federation,Russian,2010,46034826.0
20852,Russian Federation,Spanish,2010,54540.0
20859,Russian Federation,Tamil,2010,221.0
20862,Russian Federation,Thai,2010,345.0
20869,Russian Federation,Ukrainian,2010,424759.0
20870,Russian Federation,Urdu,2010,361.0
20934,Russian Federation,Amharigna,2010,56.0
20937,Russian Federation,Arabic,2010,14761.0
20942,Russian Federation,Bengali,2010,93.0
20950,Russian Federation,Czech,2010,6405.0
20955,Russian Federation,English,2010,4054073.0
20961,Russian Federation,French,2010,400289.0
20964,Russian Federation,German,2010,1143438.0
20967,Russian Federation,Hindi,2010,2238.0
20968,Russian Federation,Hungarian,2010,2538.0
20970,Russian Federation,Indonesian,2010,164.0
21013,Russian Federation,Polish,2010,31545.0
21016,Russian Federation,Romanian,2010,8484.0
21018,Russian Federation,Russian,2010,54833876.0
21024,Russian Federation,Spanish,2010,92548.0
21031,Russian Federation,Tamil,2010,164.0
21034,Russian Federation,Thai,2010,222.0
21041,Russian Federation,Ukrainian,2010,522035.0
21042,Russian Federation,Urdu,2010,130.0
21106,Russian Federation,Amharigna,2010,13.0
21109,Russian Federation,Arabic,2010,6737.0
21114,Russian Federation,Bengali,2010,12.0
21122,Russian Federation,Czech,2010,928.0
21127,Russian Federation,English,2010,387728.0
21133,Russian Federation,French,2010,26900.0
21136,Russian Federation,German,2010,194743.0
21139,Russian Federation,Hindi,2010,137.0
21140,Russian Federation,Hungarian,2010,1008.0
21142,Russian Federation,Indonesian,2010,18.0
21185,Russian Federation,Polish,2010,6170.0
21188,Russian Federation,Romanian,2010,2828.0
21190,Russian Federation,Russian,2010,36626191.0
21196,Russian Federation,Spanish,2010,5059.0
21203,Russian Federation,Tamil,2010,3.0
21206,Russian Federation,Thai,2010,21.0
21213,Russian Federation,Ukrainian,2010,183044.0
21214,Russian Federation,Urdu,2010,31.0
21278,Russian Federation,Amharigna,2010,12.0
21281,Russian Federation,Arabic,2010,4694.0
21286,Russian Federation,Bengali,2010,9.0
21294,Russian Federation,Czech,2010,480.0
21299,Russian Federation,English,2010,156827.0
21305,Russian Federation,French,2010,7960.0
21308,Russian Federation,German,2010,69350.0
21311,Russian Federation,Hindi,2010,87.0
21312,Russian Federation,Hungarian,2010,576.0
21314,Russian Federation,Indonesian,2010,11.0
21357,Russian Federation,Polish,2010,3124.0
21360,Russian Federation,Romanian,2010,1559.0
21362,Russian Federation,Russian,2010,17504866.0
21368,Russian Federation,Spanish,2010,1976.0
21375,Russian Federation,Tamil,2010,3.0
21378,Russian Federation,Thai,2010,12.0
21385,Russian Federation,Ukrainian,2010,80129.0
21386,Russian Federation,Urdu,2010,20.0
21450,Russian Federation,Amharigna,2010,1.0
21453,Russian Federation,Arabic,2010,2043.0
21458,Russian Federation,Bengali,2010,3.0
21466,Russian Federation,Czech,2010,448.0
21471,Russian Federation,English,2010,230901.0
21477,Russian Federation,French,2010,18940.0
21480,Russian Federation,German,2010,125393.0
21483,Russian Federation,Hindi,2010,50.0
21484,Russian Federation,Hungarian,2010,432.0
21486,Russian Federation,Indonesian,2010,7.0
21529,Russian Federation,Polish,2010,3046.0
21532,Russian Federation,Romanian,2010,1269.0
21534,Russian Federation,Russian,2010,19121325.0
21540,Russian Federation,Spanish,2010,3083.0
21547,Russian Federation,Tamil,2010,0.0
21550,Russian Federation,Thai,2010,9.0
21557,Russian Federation,Ukrainian,2010,102915.0
21558,Russian Federation,Urdu,2010,11.0
21617,Rwanda,English,2002,4930.0
21619,Rwanda,French,2002,3032.0
21651,Rwanda,English,2002,2469.0
21653,Rwanda,French,2002,1416.0
21685,Rwanda,English,2002,2461.0
21687,Rwanda,French,2002,1616.0
21719,Rwanda,English,2002,954.0
21721,Rwanda,French,2002,898.0
21753,Rwanda,English,2002,519.0
21755,Rwanda,French,2002,445.0
21787,Rwanda,English,2002,435.0
21789,Rwanda,French,2002,453.0
21821,Rwanda,English,2002,3976.0
21823,Rwanda,French,2002,2134.0
21855,Rwanda,English,2002,1950.0
21857,Rwanda,French,2002,971.0
21889,Rwanda,English,2002,2026.0
21891,Rwanda,French,2002,1163.0
21926,Serbia,German,2011,2190.0
21928,Serbia,Hungarian,2011,243146.0
21932,Serbia,Romanian,2011,29075.0
21933,Serbia,Russian,2011,3179.0
21947,Serbia,German,2011,894.0
21949,Serbia,Hungarian,2011,114001.0
21953,Serbia,Romanian,2011,13387.0
21954,Serbia,Russian,2011,598.0
21968,Serbia,German,2011,1296.0
21970,Serbia,Hungarian,2011,129145.0
21974,Serbia,Romanian,2011,15688.0
21975,Serbia,Russian,2011,2581.0
21989,Serbia,German,2011,1540.0
21991,Serbia,Hungarian,2011,143961.0
21995,Serbia,Romanian,2011,7572.0
21996,Serbia,Russian,2011,2240.0
22010,Serbia,German,2011,616.0
22012,Serbia,Hungarian,2011,65719.0
22016,Serbia,Romanian,2011,3141.0
22017,Serbia,Russian,2011,440.0
22031,Serbia,German,2011,924.0
22033,Serbia,Hungarian,2011,78242.0
22037,Serbia,Romanian,2011,4431.0
22038,Serbia,Russian,2011,1800.0
22052,Serbia,German,2011,650.0
22054,Serbia,Hungarian,2011,99185.0
22058,Serbia,Romanian,2011,21503.0
22059,Serbia,Russian,2011,939.0
22073,Serbia,German,2011,278.0
22075,Serbia,Hungarian,2011,48282.0
22079,Serbia,Romanian,2011,10246.0
22080,Serbia,Russian,2011,158.0
22094,Serbia,German,2011,372.0
22096,Serbia,Hungarian,2011,50903.0
22100,Serbia,Romanian,2011,11257.0
22101,Serbia,Russian,2011,781.0
22116,Serbia,Hungarian,2002,286508.0
22118,Serbia,Romanian,2002,34515.0
22130,Serbia,Hungarian,2002,134557.0
22132,Serbia,Romanian,2002,15724.0
22144,Serbia,Hungarian,2002,151951.0
22146,Serbia,Romanian,2002,18791.0
22158,Serbia,Hungarian,2002,168403.0
22160,Serbia,Romanian,2002,8114.0
22172,Serbia,Hungarian,2002,76923.0
22174,Serbia,Romanian,2002,3430.0
22186,Serbia,Hungarian,2002,91480.0
22188,Serbia,Romanian,2002,4684.0
22200,Serbia,Hungarian,2002,118105.0
22202,Serbia,Romanian,2002,26401.0
22214,Serbia,Hungarian,2002,57634.0
22216,Serbia,Romanian,2002,12294.0
22228,Serbia,Hungarian,2002,60471.0
22230,Serbia,Romanian,2002,14107.0
22239,Seychelles,English,2002,3760.0
22240,Seychelles,French,2002,451.0
22244,Seychelles,English,2002,1938.0
22245,Seychelles,French,2002,238.0
22249,Seychelles,English,2002,1822.0
22250,Seychelles,French,2002,213.0
22255,Singapore,English,2010,329194.0
22257,Singapore,Tamil,2010,10939.0
22265,Singapore,English,2010,185163.0
22267,Singapore,Tamil,2010,3367.0
22275,Singapore,English,2010,144031.0
22277,Singapore,Tamil,2010,7572.0
22285,Slovakia,Czech,2011,35216.0
22286,Slovakia,German,2011,5186.0
22287,Slovakia,Hungarian,2011,508714.0
22290,Slovakia,Polish,2011,3119.0
22294,Slovakia,Ukrainian,2011,5689.0
22299,Slovakia,Czech,2011,14926.0
22300,Slovakia,German,2011,2513.0
22301,Slovakia,Hungarian,2011,243743.0
22304,Slovakia,Polish,2011,1104.0
22308,Slovakia,Ukrainian,2011,2158.0
22313,Slovakia,Czech,2011,20290.0
22314,Slovakia,German,2011,2673.0
22315,Slovakia,Hungarian,2011,264971.0
22318,Slovakia,Polish,2011,2015.0
22322,Slovakia,Ukrainian,2011,3531.0
22327,Slovakia,Czech,2011,25394.0
22328,Slovakia,German,2011,3331.0
22329,Slovakia,Hungarian,2011,186600.0
22332,Slovakia,Polish,2011,1961.0
22336,Slovakia,Ukrainian,2011,3839.0
